category,review,text_input,clean_text,rating,sentiment,label
elektronik,"produk baik, kemasan rapi.. berfungsi dengan baik..","kategori elektronik ulasan produk baik, kemasan rapi.. berfungsi dengan baik..",kategori elektronik ulasan produk baik kemasan rapi berfungsi dengan baik,4,positif,2
olahraga,Barang sesuai dengan ulasan dan gambar. Pengirimannya cepat,kategori olahraga ulasan Barang sesuai dengan ulasan dan gambar. Pengirimannya cepat,kategori olahraga ulasan barang sesuai dengan ulasan dan gambar pengirimannya cepat,4,positif,2
fashion,"barang nya sudah smpe dengan baik, pengiriman yg sangat cepat, seperti kmaren siang pesan, trus besok nya sudah smpe... makasih gan !","kategori fashion ulasan barang nya sudah smpe dengan baik, pengiriman yg sangat cepat, seperti kmaren siang pesan, trus besok nya sudah smpe... makasih gan !",kategori fashion ulasan barang nya sudah smpe dengan baik pengiriman yang sangat cepat seperti kemarin siang pesan terus besok nya sudah smpe terima kasih juragan,5,positif,2
fashion,bahan bagus . selalu langganan disini . moga nanti ada ukuran yg lbh besar lg . jd next bs beli disini lg buat anak,kategori fashion ulasan bahan bagus . selalu langganan disini . moga nanti ada ukuran yg lbh besar lg . jd next bs beli disini lg buat anak,kategori fashion ulasan bahan bagus selalu langganan disini moga nanti ada ukuran yang lebih besar lagi jadi lanjut bisa beli disini lagi buat anak,5,positif,2
makanan_minuman,puas banget...fast respond seller...informatif dan cepat dikirimnya while it fresh...! rekom banget...,kategori makanan_minuman ulasan puas banget...fast respond seller...informatif dan cepat dikirimnya while it fresh...! rekom banget...,kategori makanan minuman ulasan puas banget cepat respon seller informatif dan cepat dikirimnya ketika it fresh rekom banget,5,positif,2
olahraga,Respon cepat...produck sesua spesifikasi..ok ..recomended..,kategori olahraga ulasan Respon cepat...produck sesua spesifikasi..ok ..recomended..,kategori olahraga ulasan respon cepat produck sesua spesifikasi oke recomended,5,positif,2
fashion,Mantap betul mantap betul,kategori fashion ulasan Mantap betul mantap betul,kategori fashion ulasan bagus betul bagus betul,5,positif,2
pertukangan,delivery sangat cepat. maxiforce bekerja sangat bagus,kategori pertukangan ulasan delivery sangat cepat. maxiforce bekerja sangat bagus,kategori pertukangan ulasan delivery sangat cepat maxiforce bekerja sangat bagus,5,positif,2
makanan_minuman,"enak bangeeettt! rotinya lembut kayak bluder, isinya melimpah n kopinya smooth ❤","kategori makanan_minuman ulasan enak bangeeettt! rotinya lembut kayak bluder, isinya melimpah n kopinya smooth ❤",kategori makanan minuman ulasan enak bangeeettt rotinya lembut kayak bluder isinya melimpah dan kopinya smooth suka,5,positif,2
fashion,Bagian bawah agak kotor.. tpi barang sesuai thanks,kategori fashion ulasan Bagian bawah agak kotor.. tpi barang sesuai thanks,kategori fashion ulasan bagian bawah agak kotor tapi barang sesuai terima kasih,4,positif,2
hiburan,"Pengiriman super cepat, kualitas barang terbaik, harga termurah 👍👍","kategori hiburan ulasan Pengiriman super cepat, kualitas barang terbaik, harga termurah 👍👍",kategori hiburan ulasan pengiriman super cepat kualitas barang terbaik harga termurah bagus bagus,5,positif,2
elektronik,Barang sesuai dan proses cepat,kategori elektronik ulasan Barang sesuai dan proses cepat,kategori elektronik ulasan barang sesuai dan proses cepat,5,positif,2
elektronik,"pelayanan cepat,barang berfungsi...
terima kasih banyak gan!","kategori elektronik ulasan pelayanan cepat,barang berfungsi...
terima kasih banyak gan!",kategori elektronik ulasan pelayanan cepat barang berfungsi terima kasih banyak juragan,5,positif,2
kecantikan,harga cuma 50rb kurang barang 2pcs tp alasan trlalu byk ga mau ganti.. toko ini kurang ajar,kategori kecantikan ulasan harga cuma 50rb kurang barang 2pcs tp alasan trlalu byk ga mau ganti.. toko ini kurang ajar,kategori kecantikan ulasan harga cuma ribu kurang barang pcs tapi alasan terlalu banyak tidak mau ganti toko ini kurang ajar,1,negatif,0
makanan_minuman,Bagus sekali sesuai dengan pesanan harga murah makasih seller makasih Tokopedia,kategori makanan_minuman ulasan Bagus sekali sesuai dengan pesanan harga murah makasih seller makasih Tokopedia,kategori makanan minuman ulasan bagus sekali sesuai dengan pesanan harga murah terima kasih seller terima kasih tokopedia,5,positif,2
makanan_minuman,"⭐⭐⭐⭐⭐ Paket diterima dalam keadaan baik, nggak ada yang penyok 📦 Biskuitnya juga ga ada yang remek/hancur 🍪 Proses pengemasannya cepat 🧵 Adminnya ramah 😍","kategori makanan_minuman ulasan ⭐⭐⭐⭐⭐ Paket diterima dalam keadaan baik, nggak ada yang penyok 📦 Biskuitnya juga ga ada yang remek/hancur 🍪 Proses pengemasannya cepat 🧵 Adminnya ramah 😍",kategori makanan minuman ulasan bagus bagus bagus bagus bagus paket diterima dalam keadaan baik tidak ada yang penyok biskuitnya juga tidak ada yang remek hancur proses pengemasannya cepat adminnya ramah suka,5,positif,2
hiburan,penjual responsif dan sampai tepat waktu,kategori hiburan ulasan penjual responsif dan sampai tepat waktu,kategori hiburan ulasan penjual responsif dan sampai tepat waktu,5,positif,2
elektronik,"Barang cepat sampai, kondisi baru hanya sayangnya warnanya kuning dan juga ada gambar boneka kelinci di cover depannya.","kategori elektronik ulasan Barang cepat sampai, kondisi baru hanya sayangnya warnanya kuning dan juga ada gambar boneka kelinci di cover depannya.",kategori elektronik ulasan barang cepat sampai kondisi baru hanya sayangnya warnanya kuning dan juga ada gambar boneka kelinci di cover depannya,4,positif,2
fashion,"Pengiriman cepat, packing rapi, semoga awet","kategori fashion ulasan Pengiriman cepat, packing rapi, semoga awet",kategori fashion ulasan pengiriman cepat packing rapi semoga awet,5,positif,2
elektronik,"Barang bagus, sesuai pesanan, mantap. Sukses terus gan👌","kategori elektronik ulasan Barang bagus, sesuai pesanan, mantap. Sukses terus gan👌",kategori elektronik ulasan barang bagus sesuai pesanan bagus sukses terus juragan,5,positif,2
hiburan,Pengiriman cepat dan respon reseller cepat,kategori hiburan ulasan Pengiriman cepat dan respon reseller cepat,kategori hiburan ulasan pengiriman cepat dan respon reseller cepat,5,positif,2
pertukangan,Belum dicoba....terimakasih.,kategori pertukangan ulasan Belum dicoba....terimakasih.,kategori pertukangan ulasan belum dicoba terima kasih,5,positif,2
hiburan,Thanks Seller,kategori hiburan ulasan Thanks Seller,kategori hiburan ulasan terima kasih seller,5,positif,2
olahraga,barang sudah kami terima...terima kasih,kategori olahraga ulasan barang sudah kami terima...terima kasih,kategori olahraga ulasan barang sudah kami terima terima kasih,3,netral,1
fashion,"saya suka karena face nya sederhana cocok dengan strap macam macam. Strap bawaannya cukup bagus, sayang yang kulit walaupun terlihat bagus namun setelah beberapa kali pemakaian sudah terlihat banget bekasnya.","kategori fashion ulasan saya suka karena face nya sederhana cocok dengan strap macam macam. Strap bawaannya cukup bagus, sayang yang kulit walaupun terlihat bagus namun setelah beberapa kali pemakaian sudah terlihat banget bekasnya.",kategori fashion ulasan saya suka karena face nya sederhana cocok dengan strap macam macam strap bawaannya cukup bagus sayang yang kulit walaupun terlihat bagus namun setelah beberapa kali pemakaian sudah terlihat banget bekasnya,5,positif,2
hiburan,produk baik &amp; tidak cacat,kategori hiburan ulasan produk baik &amp; tidak cacat,kategori hiburan ulasan produk baik tidak cacat,5,positif,2
kecantikan,Kurang ccok di kulit orang tua saya,kategori kecantikan ulasan Kurang ccok di kulit orang tua saya,kategori kecantikan ulasan kurang ccok di kulit orang tua saya,3,netral,1
fashion,Bagus murah.... kirim juga cepat,kategori fashion ulasan Bagus murah.... kirim juga cepat,kategori fashion ulasan bagus murah kirim juga cepat,5,positif,2
makanan_minuman,Cukup lama nyampe nya ya,kategori makanan_minuman ulasan Cukup lama nyampe nya ya,kategori makanan minuman ulasan cukup lama sampai nya iya,3,netral,1
makanan_minuman,"produk sesuai deskripsi, respon dan pengiriman cepat, packing baik, harga bersaing","kategori makanan_minuman ulasan produk sesuai deskripsi, respon dan pengiriman cepat, packing baik, harga bersaing",kategori makanan minuman ulasan produk sesuai deskripsi respon dan pengiriman cepat packing baik harga bersaing,5,positif,2
olahraga,"Biar bintang yg berbicara, thx gan","kategori olahraga ulasan Biar bintang yg berbicara, thx gan",kategori olahraga ulasan biar bintang yang berbicara terima kasih juragan,5,positif,2
elektronik,"Terima kasih, cepat sampainya, barang sesuai","kategori elektronik ulasan Terima kasih, cepat sampainya, barang sesuai",kategori elektronik ulasan terima kasih cepat sampainya barang sesuai,5,positif,2
makanan_minuman,"Everything Ok , All product Fine , Good Condition 👍🏼","kategori makanan_minuman ulasan Everything Ok , All product Fine , Good Condition 👍🏼",kategori makanan minuman ulasan everything oke all product fine bagus condition bagus,5,positif,2
kecantikan,"Gk ada stiker, trs bukanya susah padahal yang kata itu beli gpp","kategori kecantikan ulasan Gk ada stiker, trs bukanya susah padahal yang kata itu beli gpp",kategori kecantikan ulasan tidak ada stiker terus bukanya susah padahal yang kata itu beli tidak apa apa,3,netral,1
pertukangan,"Pesen kmren td pagi sudah dtg,, mksh seller","kategori pertukangan ulasan Pesen kmren td pagi sudah dtg,, mksh seller",kategori pertukangan ulasan pesen kmren tadi pagi sudah datang mksh seller,5,positif,2
kecantikan,"barang 👍 , trimakasih pak kurir , AnterAja 👍 , tokped 👍 wings official store 👍","kategori kecantikan ulasan barang 👍 , trimakasih pak kurir , AnterAja 👍 , tokped 👍 wings official store 👍",kategori kecantikan ulasan barang bagus terima kasih pak kurir anteraja bagus tokped bagus wings official toko bagus,5,positif,2
kecantikan,nggak tahan lama,kategori kecantikan ulasan nggak tahan lama,kategori kecantikan ulasan tidak tahan lama,3,netral,1
olahraga,"motifnya salah kirim kak
tp gpp sih..., makasih ya","kategori olahraga ulasan motifnya salah kirim kak
tp gpp sih..., makasih ya",kategori olahraga ulasan motifnya salah kirim kak tapi tidak apa apa sih terima kasih iya,5,positif,2
elektronik,"Barang sudah sampai dengan baik dan selamat, packing rapi dan aman (ada plastik pletak pletoknya) hehe barang langsung di coba dan berfungsi dengan baik. terima kasih semoga lancar terus usahanya.","kategori elektronik ulasan Barang sudah sampai dengan baik dan selamat, packing rapi dan aman (ada plastik pletak pletoknya) hehe barang langsung di coba dan berfungsi dengan baik. terima kasih semoga lancar terus usahanya.",kategori elektronik ulasan barang sudah sampai dengan baik dan selamat packing rapi dan aman ada plastik pletak pletoknya he barang langsung di coba dan berfungsi dengan baik terima kasih semoga lancar terus usahanya,5,positif,2
fashion,kecepatan pengiriman dan pengemasan sangat baik. selalu suka dengan produk tamagoo. terima kasih banyak,kategori fashion ulasan kecepatan pengiriman dan pengemasan sangat baik. selalu suka dengan produk tamagoo. terima kasih banyak,kategori fashion ulasan kecepatan pengiriman dan pengemasan sangat baik selalu suka dengan produk tamagoo terima kasih banyak,5,positif,2
makanan_minuman,sesuai pesanan pengiriman cepat kualitas segar,kategori makanan_minuman ulasan sesuai pesanan pengiriman cepat kualitas segar,kategori makanan minuman ulasan sesuai pesanan pengiriman cepat kualitas segar,5,positif,2
makanan_minuman,"Pengiriman dan proses cepat, sayangnya dusnya penyok. Entah dari kurir atau dari penjual. Untuk berikutnya semoga bisa lebih hati2 ya. Terima kasih","kategori makanan_minuman ulasan Pengiriman dan proses cepat, sayangnya dusnya penyok. Entah dari kurir atau dari penjual. Untuk berikutnya semoga bisa lebih hati2 ya. Terima kasih",kategori makanan minuman ulasan pengiriman dan proses cepat sayangnya dusnya penyok entah dari kurir atau dari penjual untuk berikutnya semoga bisa lebih hati iya terima kasih,5,positif,2
makanan_minuman,"Pengemasan Dan pengiriman cepat , paket diterima dengan baik , expired 2026 , dapat harga discount , seller sangat responsive , bpk kurir juga ramah, thank you","kategori makanan_minuman ulasan Pengemasan Dan pengiriman cepat , paket diterima dengan baik , expired 2026 , dapat harga discount , seller sangat responsive , bpk kurir juga ramah, thank you",kategori makanan minuman ulasan pengemasan dan pengiriman cepat paket diterima dengan baik expired dapat harga diskon seller sangat responsive bapak kurir juga ramah terima kasih you,5,positif,2
kecantikan,pesan hari tonic yang sampai sabun mandi,kategori kecantikan ulasan pesan hari tonic yang sampai sabun mandi,kategori kecantikan ulasan pesan hari tonic yang sampai sabun mandi,1,negatif,0
pertukangan,"Mantap barang sampai sesuai deskripsi , berfungsi dengan baik semuanya , sayang untuk dapat bussa atau tekanan kita harus pompa 2-3 menit dengan efek smprotan kurang lebih 15-20 detik , tapi sesuai harga pokoknya mantap , lalu selang pipa shampo harus di potong karena kepanjangan,","kategori pertukangan ulasan Mantap barang sampai sesuai deskripsi , berfungsi dengan baik semuanya , sayang untuk dapat bussa atau tekanan kita harus pompa 2-3 menit dengan efek smprotan kurang lebih 15-20 detik , tapi sesuai harga pokoknya mantap , lalu selang pipa shampo harus di potong karena kepanjangan,",kategori pertukangan ulasan bagus barang sampai sesuai deskripsi berfungsi dengan baik semuanya sayang untuk dapat bussa atau tekanan kita harus pompa menit dengan efek smprotan kurang lebih detik tapi sesuai harga pokoknya bagus lalu selang pipa shampo harus di potong karena kepanjangan,5,positif,2
makanan_minuman,"selalu suka beli disini ada tanda stempelnya, berarti sdh lolos quality control atau qc dan segar itu yg plg penting. Cepat sampai jg","kategori makanan_minuman ulasan selalu suka beli disini ada tanda stempelnya, berarti sdh lolos quality control atau qc dan segar itu yg plg penting. Cepat sampai jg",kategori makanan minuman ulasan selalu suka beli disini ada tanda stempelnya berarti sudah lolos quality control atau qc dan segar itu yang paling penting cepat sampai juga,5,positif,2
hiburan,Barang rusak,kategori hiburan ulasan Barang rusak,kategori hiburan ulasan barang rusak,1,negatif,0
elektronik,"sip, barang normal tanpa ada masalah.","kategori elektronik ulasan sip, barang normal tanpa ada masalah.",kategori elektronik ulasan sip barang normal tanpa ada masalah,5,positif,2
fashion,"Bahan: Nyaman dipakai buat anak2
Warna: Sesuai expetasi
Bentuk dan ukuran: Pas dianak sy","kategori fashion ulasan Bahan: Nyaman dipakai buat anak2
Warna: Sesuai expetasi
Bentuk dan ukuran: Pas dianak sy",kategori fashion ulasan bahan nyaman dipakai buat anak warna sesuai expetasi bentuk dan ukuran pas dianak saya,3,netral,1
elektronik,"terima kasih,
pengirimannya cepat","kategori elektronik ulasan terima kasih,
pengirimannya cepat",kategori elektronik ulasan terima kasih pengirimannya cepat,4,positif,2
hiburan,Novelnya bagus bgtt,kategori hiburan ulasan Novelnya bagus bgtt,kategori hiburan ulasan novelnya bagus bgtt,5,positif,2
makanan_minuman,sesuai pesanan. ok,kategori makanan_minuman ulasan sesuai pesanan. ok,kategori makanan minuman ulasan sesuai pesanan oke,5,positif,2
pertukangan,"barang sesuai deskripsi, plus dapat bonus lem stik 👍👍👍👍👍","kategori pertukangan ulasan barang sesuai deskripsi, plus dapat bonus lem stik 👍👍👍👍👍",kategori pertukangan ulasan barang sesuai deskripsi plus dapat bonus lem stik bagus bagus bagus bagus bagus,5,positif,2
makanan_minuman,Pengiriman cukup lama tp kemasan ok dan produk tdk ada masalah,kategori makanan_minuman ulasan Pengiriman cukup lama tp kemasan ok dan produk tdk ada masalah,kategori makanan minuman ulasan pengiriman cukup lama tapi kemasan oke dan produk tidak ada masalah,3,netral,1
